,Calories,Total Fat,Saturated Fat,Monounsaturated Fat,Polyunsaturated Fat,Trans Fat,Cholesterol,Sodium,Total Carbohydrate,Dietary Fiber,Sugars,Sugar Alcohol,Protein,Vitamin A,Vitamin C,Calcium,Iron,class
11775,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'More Often'
11776,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'More Often'
11777,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'More Often'
11778,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'More Often'
11779,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'More Often'
11780,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'More Often'
11781,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.0,0,0.0,0,0,0,0,'More Often'
11782,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'More Often'
11783,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'More Often'
11784,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'More Often'
11785,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'More Often'
11786,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'More Often'
11787,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'More Often'
11788,60.0,0,0.0,0.0,0.0,0.0,0,0.0,17.0,0.0,16.0,0,0.0,0,0,0,0,'Less Often'
11789,20.0,0,0.0,0.0,0.0,0.0,0,0.0,5.0,0.0,5.0,0,0.0,0,0,0,0,'Less Often'
11790,15.0,0,0.0,0.0,0.0,0.0,0,0.0,4.0,0.0,4.0,0,0.0,0,0,0,0,'Less Often'
11791,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2.0,1.0,0.0,0,0.0,0,0,0,0,'More Often'
11792,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'More Often'
11793,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'More Often'
11794,5.0,0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0,0.0,0,0,0,0,'More Often'
11795,11.0,0,0.0,0.0,0.0,0.0,0,1.0,3.0,0.0,3.0,0,0.0,0,0,0,0,'Less Often'
11796,17.0,0,0.0,0.0,0.0,0.0,0,1.0,5.0,0.0,5.0,0,0.0,0,0,0,0,'Less Often'
11797,10.0,0,0.0,0.0,0.0,0.0,0,0.0,3.0,0.0,3.0,0,0.0,0,0,0,0,'Less Often'
11798,64.0,0,0.0,0.0,0.0,0.0,0,1.0,17.0,0.0,17.0,0,1.0,0,0,0,0,'Less Often'
11799,0.0,0,0.0,0.0,0.0,0.0,0,0.0,3.0,0.0,0.0,0,0.0,0,0,0,0,'More Often'
11800,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2.0,0.0,0.0,0,0.0,0,0,0,0,'More Often'
11801,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0,0,0,0,0,'More Often'
11802,15.0,0,0.0,0.0,0.0,0.0,0,0.0,4.0,0.0,4.0,0,0.0,0,0,0,0,'Less Often'
11803,10.0,0,0.0,0.0,0.0,0.0,0,0.0,2.0,0.0,2.0,0,0.0,0,0,0,0,'Less Often'
11804,120.0,0,0.0,0.0,0.0,0.0,0,0.0,30.0,0.0,29.0,0,0.0,0,0,0,0,'Less Often'
11805,15.0,0,0.0,0.0,0.0,0.0,0,0.0,4.0,0.0,4.0,0,0.0,0,0,0,0,'Less Often'
11806,15.0,0,0.0,0.0,0.0,0.0,0,0.0,4.0,0.0,4.0,0,0.0,0,0,0,0,'Less Often'
11807,15.0,0,0.0,0.0,0.0,0.0,0,1.0,4.0,0.0,4.0,0,0.0,0,0,0,0,'Less Often'
11808,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'More Often'
11809,15.0,0,0.0,0.0,0.0,0.0,0,0.0,4.0,0.0,4.0,0,0.0,0,0,0,0,'Less Often'
11810,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'More Often'
11811,15.0,0,0.0,0.0,0.0,0.0,0,0.0,4.0,0.0,4.0,0,0.0,0,0,0,0,'Less Often'
11812,15.0,0,0.0,0.0,0.0,0.0,0,0.0,4.0,0.0,4.0,0,0.0,0,0,0,0,'Less Often'
11813,120.0,0,0.0,0.0,0.0,0.0,0,0.0,30.0,0.0,30.0,0,0.0,0,0,0,0,'Less Often'
11814,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,25,0,0,'More Often'
11815,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,25,0,0,'More Often'
11816,120.0,0,0.0,0.0,0.0,0.0,0,0.0,30.0,0.0,29.0,0,0.0,0,0,0,0,'Less Often'
11817,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'More Often'
11818,15.0,0,0.0,0.0,0.0,0.0,0,0.0,4.0,0.0,4.0,0,0.0,0,0,0,0,'Less Often'
11819,15.0,0,0.0,0.0,0.0,0.0,0,0.0,4.0,0.0,4.0,0,0.0,0,0,0,0,'Less Often'
11820,35.0,0,0.0,0.0,0.0,0.0,0,100.0,12.0,0.0,0.0,12,0.0,0,0,0,0,'In Moderation'
11821,210.0,0,0.0,0.0,0.0,0.0,0,120.0,52.0,0.0,32.0,0,0.0,0,0,0,0,'Less Often'
11822,100.0,0,0.0,0.0,0.0,0.0,0,190.0,26.0,1.0,25.0,0,0.0,0,0,0,0,'Less Often'
11823,210.0,0,0.0,0.0,0.0,0.0,0,210.0,53.0,0.0,29.0,0,0.0,0,0,0,0,'Less Often'
11824,100.0,0,0.0,0.0,0.0,0.0,0,210.0,26.0,1.0,25.0,0,0.0,0,0,0,0,'Less Often'
11825,210.0,0,0.0,0.0,0.0,0.0,0,120.0,53.0,0.0,30.0,0,0.0,0,0,0,0,'Less Often'
11826,100.0,0,0.0,0.0,0.0,0.0,0,180.0,26.0,1.0,25.0,0,0.0,0,0,0,0,'Less Often'
11827,40.0,0,0.0,0.0,0.0,0.0,0,0.0,10.0,0.0,9.0,0,0.0,0,0,0,0,'In Moderation'
11828,40.0,0,0.0,0.0,0.0,0.0,0,0.0,10.0,0.0,8.0,0,0.0,0,0,0,0,'In Moderation'
11829,40.0,0,0.0,0.0,0.0,0.0,0,0.0,10.0,0.0,7.0,0,0.0,0,6,0,0,'In Moderation'
11830,40.0,0,0.0,0.0,0.0,0.0,0,0.0,10.0,0.0,8.0,0,0.0,0,6,0,0,'In Moderation'
11831,40.0,0,0.0,0.0,0.0,0.0,0,0.0,10.0,0.0,8.0,0,0.0,0,6,0,0,'In Moderation'
11832,40.0,0,0.0,0.0,0.0,0.0,0,0.0,10.0,0.0,9.0,0,0.0,0,0,0,0,'In Moderation'
11833,40.0,0,0.0,0.0,0.0,0.0,0,0.0,10.0,0.0,9.0,0,0.0,0,0,0,0,'In Moderation'
11834,40.0,0,0.0,0.0,0.0,0.0,0,0.0,10.0,0.0,9.0,0,0.0,0,6,0,0,'In Moderation'
11835,40.0,0,0.0,0.0,0.0,0.0,0,0.0,10.0,0.0,9.0,0,0.0,0,0,0,0,'In Moderation'
11836,40.0,0,0.0,0.0,0.0,0.0,0,0.0,10.0,0.0,8.0,0,0.0,0,6,0,0,'In Moderation'
11837,40.0,0,0.0,0.0,0.0,0.0,0,0.0,10.0,0.0,10.0,0,0.0,0,0,0,0,'In Moderation'
11838,10.0,0,0.0,0.0,0.0,0.0,0,0.0,5.0,0.0,0.0,0,0.0,0,0,0,0,'More Often'
11839,10.0,0,0.0,0.0,0.0,0.0,0,0.0,5.0,0.0,0.0,0,0.0,0,0,0,0,'More Often'
11840,10.0,0,0.0,0.0,0.0,0.0,0,0.0,5.0,0.0,0.0,0,0.0,0,0,0,0,'More Often'
11841,10.0,0,0.0,0.0,0.0,0.0,0,0.0,5.0,0.0,0.0,0,0.0,0,0,0,0,'More Often'
11842,10.0,0,0.0,0.0,0.0,0.0,0,0.0,5.0,0.0,0.0,0,0.0,0,0,0,0,'More Often'
11843,10.0,0,0.0,0.0,0.0,0.0,0,0.0,5.0,0.0,0.0,0,0.0,0,0,0,0,'More Often'
11844,210.0,0,0.0,0.0,0.0,0.0,0,200.0,52.0,0.0,31.0,0,0.0,0,0,0,0,'Less Often'
11845,210.0,0,0.0,0.0,0.0,0.0,0,200.0,52.0,0.0,31.0,0,0.0,0,0,0,0,'Less Often'
11846,100.0,0,0.0,0.0,0.0,0.0,0,180.0,24.0,0.0,23.0,0,0.0,0,0,0,0,'Less Often'
11847,100.0,0,0.0,0.0,0.0,0.0,0,180.0,24.0,0.0,23.0,0,0.0,0,0,0,0,'Less Often'
11848,200.0,0,0.0,0.0,0.0,0.0,0,0.0,51.0,0.0,44.0,0,0.0,0,0,0,0,'Less Often'
11849,200.0,0,0.0,0.0,0.0,0.0,0,0.0,51.0,0.0,44.0,0,0.0,0,0,0,0,'Less Often'
11850,200.0,0,0.0,0.0,0.0,0.0,0,0.0,51.0,0.0,44.0,0,0.0,0,0,0,0,'Less Often'
11851,200.0,0,0.0,0.0,0.0,0.0,0,0.0,51.0,0.0,44.0,0,0.0,0,0,0,0,'Less Often'
11852,20.0,0,0.0,0.0,0.0,0.0,0,140.0,8.0,0.0,0.0,0,0.0,0,0,0,0,'In Moderation'
11853,210.0,0,0.0,0.0,0.0,0.0,0,0.0,64.0,1.0,52.0,0,0.0,0,0,0,2,'Less Often'
11854,210.0,0,0.0,0.0,0.0,0.0,0,0.0,52.0,0.0,49.0,0,0.0,0,0,0,2,'Less Often'
11855,210.0,0,0.0,0.0,0.0,0.0,0,0.0,53.0,0.0,52.0,0,0.0,0,0,0,2,'Less Often'
11856,210.0,0,0.0,0.0,0.0,0.0,0,0.0,53.0,0.0,52.0,0,0.0,0,0,0,2,'Less Often'
11857,210.0,0,0.0,0.0,0.0,0.0,0,0.0,53.0,0.0,52.0,0,0.0,0,0,0,2,'Less Often'
11858,200.0,0,0.0,0.0,0.0,0.0,0,0.0,53.0,0.0,53.0,0,0.0,0,0,6,8,'Less Often'
11859,140.0,0,0.0,0.0,0.0,0.0,0,0.0,38.0,0.0,38.0,0,0.0,0,0,6,8,'Less Often'
11860,140.0,0,0.0,0.0,0.0,0.0,0,0.0,38.0,0.0,38.0,0,0.0,0,0,6,8,'Less Often'
11861,35.0,0,0.0,0.0,0.0,0.0,0,110.0,12.0,0.0,0.0,11,0.0,0,0,0,0,'Less Often'
11862,35.0,0,0.0,0.0,0.0,0.0,0,100.0,11.0,0.0,0.0,10,0.0,0,0,0,0,'In Moderation'
11863,10.0,0,0.0,0.0,0.0,0.0,0,120.0,4.0,0.0,0.0,3,0.0,0,0,0,0,'More Often'
11864,200.0,0,0.0,0.0,0.0,0.0,0,0.0,53.0,0.0,53.0,0,0.0,0,0,8,8,'Less Often'
11865,50.0,0,0.0,0.0,0.0,0.0,0,10.0,13.0,0.0,13.0,0,0.0,0,0,0,0,'Less Often'
11866,50.0,0,0.0,0.0,0.0,0.0,0,10.0,13.0,0.0,13.0,0,0.0,0,0,0,0,'Less Often'
11867,25.0,0,0.0,0.0,0.0,0.0,0,15.0,6.0,0.0,6.0,0,0.0,0,0,0,0,'In Moderation'
11868,25.0,0,0.0,0.0,0.0,0.0,0,15.0,6.0,0.0,6.0,0,0.0,0,0,0,0,'In Moderation'
11869,50.0,0,0.0,0.0,0.0,0.0,0,10.0,13.0,0.0,13.0,0,0.0,0,0,0,0,'Less Often'
11870,50.0,0,0.0,0.0,0.0,0.0,0,10.0,13.0,0.0,13.0,0,0.0,0,0,0,0,'Less Often'
11871,50.0,0,0.0,0.0,0.0,0.0,0,10.0,13.0,0.0,13.0,0,0.0,0,0,0,0,'Less Often'
11872,50.0,0,0.0,0.0,0.0,0.0,0,10.0,13.0,0.0,13.0,0,0.0,0,0,0,0,'Less Often'
11873,50.0,0,0.0,0.0,0.0,0.0,0,10.0,13.0,0.0,11.0,0,0.0,0,0,0,0,'Less Often'
11874,50.0,0,0.0,0.0,0.0,0.0,0,10.0,13.0,0.0,11.0,0,0.0,0,0,0,0,'Less Often'
11875,50.0,0,0.0,0.0,0.0,0.0,0,10.0,13.0,0.0,11.0,0,0.0,0,0,0,0,'Less Often'
11876,10.0,0,0.0,0.0,0.0,0.0,0,20.0,3.0,0.0,0.0,3,0.0,0,0,0,0,'More Often'
11877,5.0,0,0.0,0.0,0.0,0.0,0,25.0,3.0,0.0,0.0,2,0.0,0,0,0,0,'More Often'
11878,10.0,0,0.0,0.0,0.0,0.0,0,20.0,3.0,0.0,0.0,3,0.0,0,0,0,0,'More Often'
11879,5.0,0,0.0,0.0,0.0,0.0,0,20.0,2.0,0.0,0.0,2,0.0,0,0,0,0,'More Often'
11880,10.0,0,0.0,0.0,0.0,0.0,0,20.0,3.0,0.0,0.0,2,0.0,0,0,0,0,'More Often'
11881,10.0,0,0.0,0.0,0.0,0.0,0,15.0,3.0,0.0,1.0,2,0.0,0,0,0,0,'More Often'
11882,70.0,0,0.0,0.0,0.0,0.0,0,80.0,18.0,0.0,17.0,0,0.0,0,0,0,0,'Less Often'
11883,40.0,0,0.0,0.0,0.0,0.0,0,0.0,10.0,0.0,10.0,0,0.0,0,0,0,0,'In Moderation'
11884,40.0,0,0.0,0.0,0.0,0.0,0,0.0,10.0,0.0,10.0,0,0.0,0,0,0,0,'In Moderation'
11885,40.0,0,0.0,0.0,0.0,0.0,0,0.0,10.0,0.0,10.0,0,0.0,0,0,0,0,'In Moderation'
11886,40.0,0,0.0,0.0,0.0,0.0,0,0.0,10.0,0.0,10.0,0,0.0,0,0,0,0,'In Moderation'
11887,40.0,0,0.0,0.0,0.0,0.0,0,0.0,10.0,0.0,10.0,0,0.0,0,0,0,0,'In Moderation'
11888,40.0,0,0.0,0.0,0.0,0.0,0,0.0,10.0,0.0,10.0,0,0.0,0,0,0,0,'In Moderation'
11889,50.0,0,0.0,0.0,0.0,0.0,0,0.0,13.0,0.0,10.0,0,0.0,0,0,0,0,'Less Often'
11890,50.0,0,0.0,0.0,0.0,0.0,0,0.0,13.0,0.0,10.0,0,0.0,0,0,0,0,'Less Often'
11891,50.0,0,0.0,0.0,0.0,0.0,0,0.0,13.0,0.0,10.0,0,0.0,0,0,0,0,'Less Often'
11892,50.0,0,0.0,0.0,0.0,0.0,0,0.0,13.0,0.0,10.0,0,0.0,0,0,0,0,'Less Often'
11893,50.0,0,0.0,0.0,0.0,0.0,0,0.0,13.0,0.0,10.0,0,0.0,0,0,0,0,'Less Often'
11894,50.0,0,0.0,0.0,0.0,0.0,0,0.0,13.0,0.0,10.0,0,0.0,0,0,0,0,'Less Often'
11895,50.0,0,0.0,0.0,0.0,0.0,0,0.0,13.0,0.0,10.0,0,0.0,0,0,0,0,'Less Often'
11896,50.0,0,0.0,0.0,0.0,0.0,0,0.0,13.0,0.0,10.0,0,0.0,0,0,0,0,'Less Often'
11897,50.0,0,0.0,0.0,0.0,0.0,0,0.0,13.0,0.0,10.0,0,0.0,0,0,0,0,'Less Often'
11898,50.0,0,0.0,0.0,0.0,0.0,0,0.0,13.0,0.0,10.0,0,0.0,0,0,0,0,'Less Often'
11899,50.0,0,0.0,0.0,0.0,0.0,0,0.0,13.0,0.0,10.0,0,0.0,0,0,0,0,'Less Often'
11900,50.0,0,0.0,0.0,0.0,0.0,0,0.0,13.0,0.0,10.0,0,0.0,0,0,0,0,'Less Often'
11901,40.0,0,0.0,0.0,0.0,0.0,0,0.0,10.0,0.0,9.0,0,0.0,0,0,0,0,'In Moderation'
11902,40.0,0,0.0,0.0,0.0,0.0,0,0.0,10.0,0.0,9.0,0,0.0,0,0,0,0,'In Moderation'
11903,40.0,0,0.0,0.0,0.0,0.0,0,0.0,10.0,0.0,9.0,0,0.0,0,0,0,0,'In Moderation'
11904,40.0,0,0.0,0.0,0.0,0.0,0,0.0,10.0,0.0,9.0,0,0.0,0,0,0,0,'In Moderation'
11905,40.0,0,0.0,0.0,0.0,0.0,0,0.0,10.0,0.0,9.0,0,0.0,0,0,0,0,'In Moderation'
11906,40.0,0,0.0,0.0,0.0,0.0,0,0.0,10.0,0.0,9.0,0,0.0,0,0,0,0,'In Moderation'
11907,40.0,0,0.0,0.0,0.0,0.0,0,0.0,10.0,0.0,9.0,0,0.0,0,0,0,0,'In Moderation'
11908,40.0,0,0.0,0.0,0.0,0.0,0,0.0,10.0,0.0,9.0,0,0.0,0,0,0,0,'In Moderation'
11909,45.0,0,0.0,0.0,0.0,0.0,0,0.0,11.0,0.0,11.0,0,0.0,0,0,0,0,'Less Often'
11910,40.0,0,0.0,0.0,0.0,0.0,0,0.0,10.0,0.0,10.0,0,0.0,0,0,0,0,'In Moderation'
11911,40.0,0,0.0,0.0,0.0,0.0,0,0.0,10.0,0.0,10.0,0,0.0,0,0,0,0,'In Moderation'
11912,40.0,0,0.0,0.0,0.0,0.0,0,0.0,10.0,0.0,10.0,0,0.0,0,0,0,0,'In Moderation'
11913,10.0,0,0.0,0.0,0.0,0.0,0,0.0,4.0,0.0,0.0,0,0.0,0,0,0,0,'More Often'
11914,10.0,0,0.0,0.0,0.0,0.0,0,0.0,4.0,0.0,0.0,0,0.0,0,0,0,0,'More Often'
11915,10.0,0,0.0,0.0,0.0,0.0,0,0.0,4.0,0.0,0.0,0,0.0,0,0,0,0,'More Often'
11916,10.0,0,0.0,0.0,0.0,0.0,0,0.0,4.0,0.0,0.0,0,0.0,0,0,0,0,'More Often'
11917,10.0,0,0.0,0.0,0.0,0.0,0,0.0,4.0,0.0,0.0,0,0.0,0,0,0,0,'More Often'
11918,50.0,0,0.0,0.0,0.0,0.0,0,5.0,12.0,0.0,8.0,0,0.0,0,0,0,0,'Less Often'
11919,50.0,0,0.0,0.0,0.0,0.0,0,5.0,12.0,0.0,8.0,0,0.0,0,0,0,0,'Less Often'
11920,35.0,0,0.0,0.0,0.0,0.0,0,35.0,9.0,0.0,7.0,0,0.0,0,0,0,0,'In Moderation'
11921,60.0,1,0.5,0.0,0.0,0.0,15,10.0,11.0,0.0,11.0,0,0.0,0,0,0,0,'Less Often'
11922,180.0,0,0.0,0.0,0.0,0.0,0,5.0,45.0,2.0,31.0,0,0.0,0,0,0,2,'Less Often'
11923,25.0,0,0.0,0.0,0.0,0.0,0,0.0,6.0,0.0,5.0,0,0.0,0,0,0,0,'In Moderation'
11924,50.0,0,0.0,0.0,0.0,0.0,0,0.0,13.0,0.0,8.0,0,0.0,0,0,0,0,'Less Often'
11925,50.0,0,0.0,0.0,0.0,0.0,0,5.0,13.0,0.0,10.0,0,0.0,0,0,0,0,'Less Often'
11926,50.0,0,0.0,0.0,0.0,0.0,0,5.0,13.0,0.0,8.0,0,0.0,0,0,0,0,'Less Often'
11927,50.0,0,0.0,0.0,0.0,0.0,0,5.0,13.0,0.0,5.0,0,0.0,0,0,0,0,'Less Often'
11928,50.0,0,0.0,0.0,0.0,0.0,0,5.0,13.0,0.0,12.0,0,0.0,0,0,0,0,'Less Often'
11929,50.0,0,0.0,0.0,0.0,0.0,0,10.0,13.0,0.0,10.0,0,0.0,0,0,0,0,'Less Often'
11930,50.0,0,0.0,0.0,0.0,0.0,0,5.0,13.0,0.0,12.0,0,0.0,0,0,0,0,'Less Often'
11931,30.0,0,0.0,0.0,0.0,0.0,0,0.0,8.0,0.0,6.0,0,0.0,0,25,0,0,'In Moderation'
11932,30.0,0,0.0,0.0,0.0,0.0,0,0.0,8.0,0.0,6.0,0,0.0,0,0,0,0,'In Moderation'
11933,160.0,0,0.0,0.0,0.0,0.0,0,90.0,41.0,0.0,27.0,0,0.0,0,0,0,0,'Less Often'
11934,110.0,0,0.0,0.0,0.0,0.0,0,180.0,27.0,0.0,25.0,0,0.0,0,0,0,0,'Less Often'
11935,20.0,0,0.0,0.0,0.0,0.0,0,85.0,8.0,0.0,0.0,7,0.0,0,0,0,0,'In Moderation'
11936,50.0,0,0.0,0.0,0.0,0.0,0,0.0,13.0,0.0,12.0,0,0.0,0,0,0,0,'Less Often'
11937,50.0,0,0.0,0.0,0.0,0.0,0,0.0,13.0,0.0,12.0,0,0.0,0,0,0,0,'Less Often'
11938,40.0,0,0.0,0.0,0.0,0.0,0,0.0,10.0,0.0,8.0,0,0.0,0,0,0,0,'In Moderation'
11939,10.0,0,0.0,0.0,0.0,0.0,0,0.0,5.0,0.0,0.0,0,0.0,0,0,0,0,'More Often'
11940,10.0,0,0.0,0.0,0.0,0.0,0,0.0,5.0,0.0,0.0,0,0.0,0,0,0,0,'More Often'
11941,10.0,0,0.0,0.0,0.0,0.0,0,0.0,5.0,0.0,0.0,0,0.0,0,0,0,0,'More Often'
11942,10.0,0,0.0,0.0,0.0,0.0,0,0.0,5.0,0.0,0.0,0,0.0,0,0,0,0,'More Often'
11943,10.0,0,0.0,0.0,0.0,0.0,0,0.0,5.0,0.0,0.0,0,0.0,0,0,0,0,'More Often'
11944,10.0,0,0.0,0.0,0.0,0.0,0,0.0,5.0,0.0,0.0,0,0.0,0,0,0,0,'More Often'
11945,10.0,0,0.0,0.0,0.0,0.0,0,0.0,5.0,0.0,0.0,0,0.0,0,0,0,0,'More Often'
11946,10.0,0,0.0,0.0,0.0,0.0,0,0.0,5.0,0.0,0.0,0,0.0,0,0,0,0,'More Often'
11947,10.0,0,0.0,0.0,0.0,0.0,0,0.0,5.0,0.0,0.0,0,0.0,0,0,0,0,'More Often'
11948,10.0,0,0.0,0.0,0.0,0.0,0,0.0,5.0,0.0,0.0,0,0.0,0,0,0,0,'More Often'
11949,25.0,0,0.0,0.0,0.0,0.0,0,0.0,6.0,0.0,5.0,0,0.0,0,0,0,0,'In Moderation'
11950,25.0,0,0.0,0.0,0.0,0.0,0,0.0,6.0,0.0,5.0,0,0.0,0,0,0,0,'In Moderation'
11951,25.0,0,0.0,0.0,0.0,0.0,0,0.0,6.0,0.0,5.0,0,0.0,0,0,0,0,'In Moderation'
11952,25.0,0,0.0,0.0,0.0,0.0,0,0.0,6.0,0.0,5.0,0,0.0,0,0,0,0,'In Moderation'
11953,25.0,0,0.0,0.0,0.0,0.0,0,0.0,6.0,0.0,5.0,0,0.0,0,0,0,0,'In Moderation'
11954,50.0,0,0.0,0.0,0.0,0.0,0,0.0,13.0,0.0,12.0,0,0.0,0,0,0,0,'Less Often'
11955,50.0,0,0.0,0.0,0.0,0.0,0,0.0,13.0,0.0,12.0,0,0.0,0,0,0,0,'Less Often'
11956,50.0,0,0.0,0.0,0.0,0.0,0,0.0,13.0,0.0,12.0,0,0.0,0,0,0,0,'Less Often'
11957,50.0,0,0.0,0.0,0.0,0.0,0,0.0,13.0,0.0,12.0,0,0.0,0,0,0,0,'Less Often'
11958,50.0,0,0.0,0.0,0.0,0.0,0,0.0,13.0,0.0,12.0,0,0.0,0,0,0,0,'Less Often'
11959,50.0,0,0.0,0.0,0.0,0.0,0,0.0,13.0,0.0,12.0,0,0.0,0,0,0,0,'Less Often'
11960,50.0,0,0.0,0.0,0.0,0.0,0,5.0,13.0,0.0,12.0,0,0.0,0,0,0,0,'Less Often'
11961,50.0,0,0.0,0.0,0.0,0.0,0,5.0,13.0,0.0,12.0,0,0.0,0,0,0,0,'Less Often'
11962,50.0,0,0.0,0.0,0.0,0.0,0,0.0,13.0,0.0,12.0,0,0.0,0,0,0,0,'Less Often'
11963,50.0,0,0.0,0.0,0.0,0.0,0,0.0,13.0,0.0,12.0,0,0.0,0,0,0,0,'Less Often'
11964,50.0,0,0.0,0.0,0.0,0.0,0,0.0,13.0,0.0,12.0,0,0.0,0,0,0,0,'Less Often'
11965,50.0,0,0.0,0.0,0.0,0.0,0,0.0,13.0,0.0,12.0,0,0.0,0,0,0,0,'Less Often'
11966,10.0,0,0.0,0.0,0.0,0.0,0,120.0,4.0,0.0,0.0,3,0.0,0,0,0,0,'In Moderation'
11967,50.0,0,0.0,0.0,0.0,0.0,0,0.0,13.0,0.0,12.0,0,0.0,0,0,0,0,'Less Often'
11968,50.0,0,0.0,0.0,0.0,0.0,0,0.0,13.0,0.0,12.0,0,0.0,0,0,0,0,'Less Often'
11969,50.0,0,0.0,0.0,0.0,0.0,0,0.0,13.0,0.0,12.0,0,0.0,0,0,0,0,'Less Often'
11970,50.0,0,0.0,0.0,0.0,0.0,0,5.0,13.0,0.0,12.0,0,0.0,0,0,0,0,'Less Often'
11971,30.0,0,0.0,0.0,0.0,0.0,0,110.0,11.0,0.0,0.0,10,0.0,0,0,0,0,'In Moderation'
11972,50.0,0,0.0,0.0,0.0,0.0,0,0.0,13.0,0.0,12.0,0,0.0,0,0,0,0,'Less Often'
11973,50.0,0,0.0,0.0,0.0,0.0,0,0.0,13.0,0.0,12.0,0,0.0,0,0,0,0,'Less Often'
11974,35.0,0,0.0,0.0,0.0,0.0,0,110.0,12.0,0.0,0.0,11,0.0,0,0,0,0,'In Moderation'
11975,210.0,0,0.0,0.0,0.0,0.0,0,0.0,52.0,0.0,52.0,0,0.0,0,0,0,0,'Less Often'
11976,30.0,0,0.0,0.0,0.0,0.0,0,115.0,12.0,0.0,0.0,11,0.0,0,0,0,0,'In Moderation'
11977,56.0,0,0.0,0.0,0.0,0.0,0,4.0,15.0,2.0,0.0,0,1.0,34,26,5,5,'In Moderation'
11978,4.0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,1.0,0,0,0,0,'More Often'
11979,5.0,0,0.0,0.0,0.0,0.0,0,5.0,1.0,0.0,0.0,0,1.0,0,0,0,0,'More Often'
11980,25.0,0,0.0,0.0,0.0,0.0,0,2.0,4.0,2.0,2.0,0,2.0,0,0,0,0,'In Moderation'
11981,35.0,0,0.0,0.0,0.0,0.0,0,64.0,8.0,2.0,6.0,0,1.0,0,0,0,0,'In Moderation'
11982,24.0,0,0.0,0.0,0.0,0.0,0,4.0,6.0,2.0,3.0,0,1.0,0,0,0,0,'In Moderation'
11983,31.0,0,0.0,0.0,0.0,0.0,0,5.0,7.0,3.0,5.0,0,1.0,0,0,0,0,'In Moderation'
11984,12.0,0,0.0,0.0,0.0,0.0,0,6.0,2.0,2.0,1.0,0,1.0,0,0,0,0,'More Often'
11985,2.0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'More Often'
11986,18.0,0,0.0,0.0,0.0,0.0,0,3.0,4.0,1.0,2.0,0,1.0,0,0,0,0,'More Often'
11987,18.0,0,0.0,0.0,0.0,0.0,0,4.0,4.0,1.0,2.0,0,1.0,0,0,0,0,'More Often'
11988,4.0,0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0.0,0,0,0,0,'More Often'
11989,31.0,0,0.0,0.0,0.0,0.0,0,30.0,6.0,2.0,2.0,0,3.0,0,0,0,0,'In Moderation'
11990,38.0,0,0.0,0.0,0.0,0.0,0,22.0,8.0,3.0,2.0,0,3.0,0,0,0,0,'In Moderation'
